trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,dropoff_census_tract,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location,pickup_census_tract,pickup_community_area,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location
ef5b4469b5d96cc2fc7d08d82828a6d6f533b2ff,12bfcfb8715a63cacb9a4bc127f622071bab27b36a8488cbeccd3b5698b3f8ea9292662b3468f8d4668f1b84f5a96d8fd4436522abad8b8994c7ad40309a1805,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,291.0,0.4,17031839100.0,32.0,5.0,0.0,0.0,0.0,5.0,Cash,Chicago Taxicab,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
ef2fea6aa80b3355d620fc8d1d1e7ae9a4e574d8,65a4d43f28aafbfdfe3ca7d67d158875a56ad6f4ec20c36485951f9b4602cbf87ad0f2339494de673d0b5cc89016e7e5cacbb5d618863ac5599dcb87e6fd919e,2019-10-31T08:15:00.000,2019-10-31T08:45:00.000,1260.0,0.0,17031081401.0,8.0,11.0,0.0,0.0,0.0,11.0,Cash,"Taxicab Insurance Agency, LLC",41.89503345,-87.619710672,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",17031281900.0,28.0,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}"
ef1d8a42836b9d13267ec94f48c75bec95a4248a,57c40509cae37a0e5e536a657cdb7f8c6824314bc466a78ece1747f86565de8527721e24e67bcb4df69d763ca286b3c227c7993484b6c2c3d16def47a6d4a917,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,900.0,4.9,17031081403.0,8.0,15.25,0.0,0.0,0.0,15.25,Cash,Taxi Affiliation Services,41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",17031060900.0,6.0,41.949829346,-87.64396537,"{'type': 'Point', 'coordinates': [-87.6439653703, 41.949829346]}"
ed4dc5af9a66c1277de837152cd0315b54aaaf55,6bc9a4b2f488c8531e48dd2a8c10459515b486fc16d78ae70a6244b99096d2658cf51cf9dd981a8aa05f3d7e6fa46809dbf53e80125333a9d4d336701f4a63e6,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,388.0,1.02,,1.0,6.25,0.0,0.0,0.0,6.25,Cash,Flash Cab,42.009622881,-87.670166857,"{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}",,77.0,41.9867118,-87.663416405,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}"
ec9331fdd938a4373b0d9fd3f98f5154c2bf9f81,48d462bcf24c2aadcda3fcf689d3f63fc178f23dc73bba998ff54bbbaf6db66384ed867a254bb3d8fb8b45c5e9e5d4bb3a14cead1216e9c664ad8e36c6901e2d,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,517.0,0.82,17031320100.0,32.0,6.5,2.0,0.0,1.0,10.0,Credit Card,Sun Taxi,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",17031081600.0,8.0,41.892072635,-87.628874157,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}"
ebcd43c1d58ab20c8072c7e8a1d01192a8a171b3,87216fa00110083cd53496b74782ddccc3c5d4d33b9d78e9cdf12170f610ca8c0fc1a4a194fb55b5386c55989e327c2c762f962829ace701e8ccc810c59975c3,2019-10-31T08:15:00.000,2019-10-31T08:45:00.000,1947.0,1.66,17031320100.0,32.0,9.25,2.0,0.0,0.0,11.75,Credit Card,Flash Cab,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
ebaba9e2da3551dacf8f5527b41d2ff04ad4e30a,8d75a4e15682364840d85e0f9f954e98b2703f4e252e88660a601cb8b23075632ed27806eb5054190c73d478358977f9efb527f1c302198ae9c28b606c0fb0be,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,133.0,0.4,,44.0,4.25,0.0,0.0,0.0,4.25,Cash,Flash Cab,41.740205756,-87.615969523,"{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}",,,,,
eabc0543eae8b5f5b44bb9c04a54e89b6f01b39f,e9c94763d117bbbc3f0b00ec1232894582c63c86cdb181014fa76abd5de23bc88e0a117fe918ece8e5a0bfccec24f82fa8091e3264122dc690a26865fd7f6f4a,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,400.0,0.86,17031839100.0,32.0,6.0,0.0,0.0,0.0,6.0,Cash,Chicago Carriage Cab Corp,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031280100.0,28.0,41.885300022,-87.642808466,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}"
e99700e02f2c6ebbb4feaae676c78d002dd135d5,17115662c9dd034ea6956fc43b9be4653b7ada5ee065826939b5cf26dc744009b66ebab4b2349a9d0f1816362825e38bce366557ab71e10a8553a355a3ee549b,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,281.0,0.48,17031839100.0,32.0,5.0,0.0,0.0,0.0,5.0,Cash,Sun Taxi,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031839100.0,32.0,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}"
e9833868a9ca98137b50af3528739789a5587eed,13c0599d1bce4a6239d30c3feeba903749ab197df436dca1fd076d303bc72927f1130b4cc5000b81d016d10b8dc4f933bc2a695a726905975e9fe29705651f32,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,353.0,0.84,17031839100.0,32.0,6.0,2.0,0.0,0.0,8.5,Credit Card,Patriot Taxi Dba Peace Taxi Associat,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031281900.0,28.0,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}"
e973e4df16f5d6a3a3f3a7bffe3e88b93d8aa11c,b0821d108c8b955273c503ff5a228893c2f3681c84fc9ef768afb0b5847b63527faada7d3c8e9120995dc87f96b8e1598363cc8cf718102d0cf32a0e3ab6cb64,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,1192.0,1.85,17031839100.0,32.0,11.75,2.0,0.0,0.0,14.25,Credit Card,Sun Taxi,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031081403.0,8.0,41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}"
e940ea5eb763a66b93bf95609f0857f704cd0904,fb16702bd1ce21e338b3135f8a3b83d434fda1b6b60cbf5106475f303be5ffb1cf010687f642f28e6ef4f4ea99175beb70b8ff71724b0fec89db8468d97cfa23,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,512.0,0.53,17031280100.0,28.0,6.25,0.0,0.0,0.0,6.25,Cash,Sun Taxi,41.885300022,-87.642808466,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",17031280100.0,28.0,41.885300022,-87.642808466,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}"
e91761b57c9335563f9f454336928b870b973229,6ad5805a727e5aa27d3c226e4c88faa41f494b01215006d39233d0fadf4255020d630600a3916de9c0207fe818849db118e2670e98c5d7fae9017e777ab0b513,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,200.0,0.33,17031839100.0,32.0,4.5,3.0,0.0,0.0,8.0,Credit Card,Chicago Carriage Cab Corp,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031320400.0,32.0,41.877406123,-87.621971652,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}"
e8d675526d9109f582d7ca3b74918edcb3cc3212,17f4c83bb79e083e8050966e2723048652dc2b6183f15e3fda357fcbfdebc8efc26f22991148180618c58cf566bc1ed9ad67bc19d8a0c13cfa5e082d2eda19e2,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,829.0,3.31,,28.0,11.5,0.0,0.0,0.0,11.5,Cash,Flash Cab,41.874005383,-87.66351755,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",,34.0,41.842076117,-87.633973422,"{'type': 'Point', 'coordinates': [-87.6339734222, 41.8420761168]}"
e89d8137233b4efe5c30b72f6563476b3a671f75,1aa7696cf1ac4c5d9e302177fdb918829d2ddcd9d420a3557defecc167a2bc332bc8a4ee0ae70d314ebaf1f66ff1e4cc53aca83691dd0cbfdfca39c7190c4945,2019-10-31T08:15:00.000,2019-10-31T08:45:00.000,1511.0,3.52,,32.0,15.0,2.32,0.0,0.0,17.82,Credit Card,Flash Cab,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",,22.0,41.92276062,-87.699155343,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}"
e846696db3feae40ba3d95275a3010c28349597c,ad80be4157a788904b3d2f53e870659bc38556a432bb5e7f5b3a1cbcd8b9303bef4e408df74928aa948411e35a165f39e98003073bfda5a093c6e66974b7c9ce,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,968.0,3.77,,,13.0,0.0,0.0,0.0,13.0,Cash,Flash Cab,,,,,1.0,42.009622881,-87.670166857,"{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}"
e842365890818b90b9d4ffc035f8a26c0762cd66,dee6032433df09fe8d3fd4fa958380308c902dc98f81c373a00a768c284e8061429067c13eca8aff5fc783ec5fa2af94cb1aa4b19c918087bbca176d0e2bdfc5,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,360.0,0.6,17031839100.0,32.0,5.75,0.0,0.0,0.0,5.75,Cash,Medallion Leasin,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031839100.0,32.0,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}"
e82b24911837f243256a8c1d85c5b57fc51f0a1f,58ba68a5ed675f1dd391281aa8853366f7759face1a388abf6b64c8a9e5f24d65de820eb60b293a3a8b6dbd48e8019439535d20faf2576989701a5936c4e77b8,2019-10-31T08:15:00.000,2019-10-31T08:45:00.000,1140.0,0.3,,35.0,16.75,0.0,0.0,0.0,16.75,Cash,Taxi Affiliation Services,41.835117986,-87.618677767,"{'type': 'Point', 'coordinates': [-87.6186777673, 41.8351179863]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
e786e873653da6e5bd10be6cd1c10a3a6285c84e,e5b4b4b5c027f3feeeb7577aae080e867aae83c59113602ba56e303d5fdd32db62e0a0574156bb7c60b281368b3a381ab2e931a03ff5b62c810c2f6e107b9d96,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,325.0,0.81,17031081600.0,8.0,5.75,2.0,0.0,0.0,8.25,Credit Card,Sun Taxi,41.892072635,-87.628874157,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
e75a1fcc2e7631c30bf79ff9393fd0e1f51a803c,04253d27e5454923da44da2150369ac68e5c49c512b85647e4b71cf7d0654b3b1c7c68e461834143b87f6b7c1fabe05655ddee5523c220f9bcffc752cff3b0ae,2019-10-31T08:15:00.000,2019-10-31T09:00:00.000,2880.0,18.2,17031980000.0,76.0,48.5,0.0,0.0,4.0,52.5,Cash,Medallion Leasin,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
e73dc9d5509e02caf55b37689e5c7010d85ec6f5,b98f8275bad36ea096224a8fc52c7de7e75cc9b7230074f7a1f94f6b490f808dcdd269ec38088162f2cfc1a49af5150c35d7ac7f0ef582425b941736854c0ae7,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,304.0,0.68,17031839100.0,32.0,5.5,0.0,0.0,0.0,5.5,Cash,Nova Taxi Affiliation Llc,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
e6e4f65f4fec99966922d86584e69b4f2fd08048,368c2fe7411b3ba707de6ecc150eacc272f347c45202e865e4002c347b3a03d6ccb804e2ae8da9cf4f229b9740ed58cc120b5e348a26a8b49d31489106fb55db,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,420.0,1.1,17031081700.0,8.0,6.5,2.0,0.0,0.0,8.5,Credit Card,Taxi Affiliation Services,41.892042136,-87.63186395,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",17031281900.0,28.0,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}"
e6c8b62bdb49908ea1ca1b552357c3e4aaf6d5ba,fd8d8fc9b08d23876626a5e7f8fb72e2c340d8755135a1935e667211e82ae1d51a3d6258f07bd11bc40db0d96ba44076ee9af5f757e9310016d95ca5383285f1,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,468.0,1.1,17031320100.0,32.0,6.75,2.0,0.0,0.0,9.25,Credit Card,Sun Taxi,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",17031280100.0,28.0,41.885300022,-87.642808466,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}"
e649574979ad8707d5226a6c2b00860f7bc88696,50830227aed598db9224fd213c762cc12eaa89e073c466b742059d1cd1848578c62b74577dc1798e32f15dba71eecd36c2e737bd37b892866632f7c8a9c815b3,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,1143.0,2.32,,6.0,11.75,0.0,0.0,0.0,11.75,Cash,Sun Taxi,41.944226601,-87.655998182,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
e5c64b7b22f1fd1f1f174f0a0a5622a1b59eedf1,2d5029b701200a2ab66bd5071f743efe20a3036597d2b3c48077ee457bef22d1cd237b018aaa69c9ad54147e5b25414d2479e6c1205329d419ea3ffc3590492f,2019-10-31T08:15:00.000,2019-10-31T09:15:00.000,3477.0,0.0,17031980000.0,76.0,3.5,9.4,0.0,43.0,56.4,Credit Card,Sun Taxi,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031081300.0,8.0,41.898331794,-87.620762865,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}"
e54cd187b0ce296397b2dc7046312f3161cba2b6,4e9abcdf7c1b8cdbedbeeeb757e935e5c11426068cf3ccc9c092dbe8e66c2ff9d8148bf9c3b71a3d42a4a56eceb04079949f84435054f8b36bb858f64ea628b2,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,0.0,0.1,,,4.6,0.0,0.0,0.0,4.6,Cash,Taxi Affiliation Services,,,,,,,,
e4f71837c41371187d5b37ec5844ba3862f35ba1,41b52039f81d93468b1686459508da86e96d96e6c8d71576ff435da42e98887803fdf9c598ffeecfc8b33ace5fc07c728aec1a2aa11dd5bcdbebc70c407c593c,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,1154.0,3.35,,32.0,13.5,2.8,0.0,0.0,16.8,Credit Card,Sun Taxi,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",,35.0,41.835117986,-87.618677767,"{'type': 'Point', 'coordinates': [-87.6186777673, 41.8351179863]}"
e491cbe59fb63c97760b9ef80be643954df4025d,e34b35da07b018b91f68a25f44455712c65b0795746dc903c7320ba218ccc8e27f0d41ae4003619567080799c98b43a5a4f2575a0baf1020b65b874b872e187d,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,120.0,0.4,17031839100.0,32.0,4.25,0.0,0.0,0.0,4.25,Cash,KOAM Taxi Association,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
e42a012b7613089964ccfcee1a18335569795027,8e00dda715e5ab59f03f049f4faa99fcf216fd6815d927ea0135c9c54dee34cb10f790d67ff9bf2352917ddbe06a4f30f21e3a565800495da2b60c8094970266,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,436.0,1.16,17031081500.0,8.0,6.75,2.0,0.0,0.0,9.25,Credit Card,Chicago Carriage Cab Corp,41.892507781,-87.626214906,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",17031081300.0,8.0,41.898331794,-87.620762865,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}"
e408d9412345a1fd6432421597595b1fd62c00f7,67cdd41437563bed53a4348a0a050d03bfb80df4cc25191b2408f6adcc9050322dad5f6076499235ff29110159df1b024ee0afaaf3ace3dc9af1fac4a1d368ea,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,120.0,0.4,,,4.5,0.0,0.0,0.0,4.5,Cash,Top Cab Affiliation,,,,,,,,
e397ef82f3dd14c56d5a88d893dbe2b7654af41b,fdd492a9a185ffec1fe16425396edc6f5952d6971fdae0ce4c80861d47ad5025754fdf1f4a99627984a001ba4719f17a8056860d79ffc6325784a0e876c41a4f,2019-10-31T08:15:00.000,2019-10-31T09:15:00.000,3420.0,18.1,17031980000.0,76.0,47.0,8.0,0.0,1.5,56.5,Credit Card,Taxi Affiliation Services,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031320400.0,32.0,41.877406123,-87.621971652,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}"
e3297bfb9535bae5b0b51b4960567d82d890b07c,5bc1b4aadf28449d4763611b8829916fb6074031cc61e0d7fbb4dbdb5a42c8e8d5a56924ce1b180d08f02371fc57710f27dc381632731553dfea6645c49589d4,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,499.0,0.98,17031281900.0,28.0,6.5,0.0,0.0,0.0,6.5,Cash,Flash Cab,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",17031320400.0,32.0,41.877406123,-87.621971652,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}"
e2e1cc78442cef866664994f090d1dd1b167fd7b,6c102217d9b79e673a7f41e646aaa9c519dff7d3850f8609d8a4bd9cb56461b8bd7aba05c324178ea5f8d27db7637dcd66663550c84551eb8f266160a47d0b33,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,443.0,0.98,17031320400.0,32.0,6.5,0.0,0.0,0.0,6.5,Cash,Sun Taxi,41.877406123,-87.621971652,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",17031281900.0,28.0,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}"
e29d127a3b6c839e34aa854508296413e1a40e96,e7fef14bf98a751c5a779631d3dd85d04196ca369678b48621091ba582a81b802ef50369cd5bbca33a5adf4a4929e6a37c02f83965b79908930d8b77f1c64ba3,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,385.0,1.12,17031839100.0,32.0,6.25,3.0,0.0,0.0,9.75,Credit Card,Flash Cab,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031839100.0,32.0,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}"
e1fef32eed2d7b0793192dd538a566548c7349f1,cbb1092f8bd85314dd20167d413b3b0c1a9156ae328df26fea65b4d6546dab2d5a0b59b5f65f16a09f39353b05663ab4d39ba1e04302a331b79341bf27025ccd,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,257.0,0.67,17031081403.0,8.0,5.0,0.0,0.0,0.0,5.0,Cash,24 Seven Taxi,41.890922026,-87.618868355,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",17031839100.0,32.0,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}"
e181a961ca84b1658d5648a92a74dd2e0190659c,4c7dd0c5aa891ec74fae46fac2423db5ab510ef5ff86bdc6629fb365f546081d729bda01e9ff85f6e9a0dd274ca37ba01d10aa07fdae06dbe7756cbc9af775a0,2019-10-31T08:15:00.000,2019-10-31T08:45:00.000,1620.0,6.1,,32.0,17.75,0.0,0.0,0.0,17.75,Cash,Medallion Leasin,41.878865584,-87.625192142,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",,3.0,41.96581197,-87.655878786,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}"
e159681bb06117d6f2194836bba05696134ea963,73a5130a88f6a96442581b5528ff334acb937a3d89bfa7b14e0f5401f242065dc77c82c84037139cc92357d07473e0fe830dc61aa223d4cb49ed457eefd9ad1e,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,444.0,0.91,17031280100.0,28.0,6.5,0.0,0.0,1.0,7.5,Cash,Chicago Carriage Cab Corp,41.885300022,-87.642808466,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",17031320100.0,32.0,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}"
e150d8620de6f19726c06832ea0e80f787cd7b5d,059bda2b6b156207134204beed08bb2b9d3c3643c60e1cdac128bda987ff5e8441c9bd70cacbd174ef9e9a95d5a032353c0d59082e991ae48832166275794316,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,180.0,0.6,,3.0,4.5,0.0,0.0,0.0,4.5,Cash,Taxi Affiliation Services,41.96581197,-87.655878786,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}",,77.0,41.9867118,-87.663416405,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}"
e11bfb779fe6ecff212ceb1f95e4a0a3e779d6d2,4e9abcdf7c1b8cdbedbeeeb757e935e5c11426068cf3ccc9c092dbe8e66c2ff9d8148bf9c3b71a3d42a4a56eceb04079949f84435054f8b36bb858f64ea628b2,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,0.0,0.0,17031825501.0,,2.0,0.0,0.0,0.0,2.0,Cash,Taxi Affiliation Services,,,,17031825501.0,,,,
e0b1b0ce26ebcaa5a2311c0bd39a707ffbe68bb8,bafa1b6d1946bb2f096463e43229f35a67c0e333e15251cd1f353f54f9b83d8cc9f5d5d784be0c050a095c90e702193a2b62355b6b0f61d6f8bc0a19241eecef,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,1415.0,3.9,17031320100.0,32.0,14.5,3.0,0.0,0.0,18.0,Credit Card,City Service,41.884987192,-87.620992913,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",17031061902.0,6.0,41.943155086,-87.640698076,"{'type': 'Point', 'coordinates': [-87.640698076, 41.9431550855]}"
e080dd0925a85c2d232d0dee66b71d6f96c8c543,c2d62be9d1a860b6333263d36820eabeaf42f289e773633a576f166d643acf7937d057c7252869edab4484368945e730bcabe8be03b62b3566a433b79e6c374a,2019-10-31T08:15:00.000,2019-10-31T12:15:00.000,14820.0,1.3,17031980000.0,76.0,115.5,0.0,0.0,0.0,115.5,Cash,Taxi Affiliation Services,41.97907082,-87.903039661,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",17031081300.0,8.0,41.898331794,-87.620762865,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}"
e071a369d8b06d432edaaf48539e75e7918a0c8c,8a124d2c970b8cfed4f9f51b751c8189987f7c572e8dc660295d2b5000ec386489f350c1afdf255cc625996c487b021deed733be593088a5bef2781a06f179f8,2019-10-31T08:15:00.000,2019-10-31T09:00:00.000,2100.0,8.2,,1.0,24.25,0.0,0.0,0.0,24.25,Unknown,Taxi Affiliation Services,42.009622881,-87.670166857,"{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}",,20.0,41.924347077,-87.734739754,"{'type': 'Point', 'coordinates': [-87.7347397536, 41.9243470769]}"
af1859d801ed90c8311c022256974caaf55271c0,b95d173626be0700577562856a2c0e9905768eef725d3fa0927e4d4ad61b165e8dc4d18e5ce7fbf935d2155c0a507404d3547af85c60bfe91c903e161030de32,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,622.0,1.2,17031281900.0,28.0,7.5,0.0,0.0,0.0,7.5,Cash,Medallion Leasin,41.879255084,-87.642648998,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",17031320600.0,32.0,41.870607372,-87.622172937,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}"
aeae3782241f1e9136195821381451315cb676c8,2fc72622ea88354ea99d9bd64750fed38df2bb87a79f887cffbbe6a0bcbdbadca31b48e2d4cbcf86418ec49a1a5e4d6a4cad901ece8c8bb51079a09430102d74,2019-10-31T08:15:00.000,2019-10-31T08:15:00.000,360.0,0.0,,7.0,7.0,2.0,0.0,0.0,9.0,Credit Card,Taxi Affiliation Services,41.922686284,-87.649488729,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",,7.0,41.922686284,-87.649488729,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}"
ae68889f23e9c025cacae6887eac447018abca24,1c42c627375b79ab89fd3e55c3ad10309264d758ac270d824e70c17e727c0299c3b93397c398829f9e2243ef30804bbf0cf24a2c25bbd812e9c3782d0245cf9f,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,713.0,1.7,,,8.5,0.0,0.0,0.0,8.5,Cash,Chicago Independents,,,,,,,,
adb10618400bea24fd12dac152be253cc2a53978,2d5029b701200a2ab66bd5071f743efe20a3036597d2b3c48077ee457bef22d1cd237b018aaa69c9ad54147e5b25414d2479e6c1205329d419ea3ffc3590492f,2019-10-31T08:15:00.000,2019-10-31T09:15:00.000,3426.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,Cash,Sun Taxi,41.947791586,-87.683834942,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}",,8.0,41.899602111,-87.633308037,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}"
ac6e9cbde01772121a0e21c0fdd790c770b262fa,8a0cbb4528e81a685396639a29b35d67d6d48bee0f6b96293ac8f5c90ad4ad9889a8b2b445c04c8dfcc90aa02eeea5d965fa469fd3854bc950b8a7357065d8e3,2019-10-31T08:15:00.000,2019-10-31T08:30:00.000,780.0,0.0,17031839100.0,32.0,9.25,2.0,0.0,0.0,11.25,Credit Card,Taxi Affiliation Services,41.880994471,-87.632746489,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",17031320600.0,32.0,41.870607372,-87.622172937,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}"
